# Sembol Önekleri ve Piyasa Türleri:
# 
# === ANA PIYASALAR ===
# IMKBH': IMKB HISSE - Borsa İstanbul Hisse Senetleri
# IMKBX': IMKB ENDEKS - Borsa İstanbul Endeksleri
# 
# === TÜREV ÜRÜNLER ===
# VIP'O_: VADELI ISLEM VE OPSIYON - Opsiyon Sözleşmeleri
# VIP'TM_: VADELI ISLEM VE OPSIYON - Vadeli İşlem Sözleşmeleri (TürkMen)
# VIP'VIP: VADELI ISLEM VE OPSIYON - VIP Vadeli İşlem Sözleşmeleri
# 
# === ULUSLARARASI PIYASALAR ===
# WBOND': DUNYA BONOLARI - Dünya Tahvil ve Forward Kurları
# WINX': DUNYA ENDEKSLERI - Dünya Borsası Endeksleri (DAX, FTSE, etc.)
# EUREX': EUREX - Avrupa Türev Borsası
# 
# === DİĞER PIYASALAR ===
# FX': FX - Döviz Paritesi
# CRP': KRIPTO PARA - Kripto Para Birimleri
# BNKGS': BANKA GISE KURLARI - Banka Gişe Kurları
# KIYM': KIYMETLI MADENLER - Altın, Gümüş, Platin vb.
# NFT': NFT - Non Fungible Token
# 
# === BANKACILIK VE FAİZ ===
# LIBOR': LIBOR - Londra Bankalararası Faiz Oranları
# INTUSD': INTERBANK - Bankalararası Dolar Piyasası
# OVERN': INTERBANK OVERNIGHT - Gecelik Faiz Oranları
# TCMBK': TCMB KURLAR - Merkez Bankası Kurları
# DOVIZ': DOVIZ BUROLARI - Döviz Büro Kurları
# 
# === ÇEŞİTLİ ===
# DFN': CESITLI PIYASALAR - Çeşitli Finansal Araçlar
# SERPIY': SERBEST PIYASA - Serbest Piyasa İşlemleri
# FUTGCK': GECIKMELI VADELILER - Gecikmeli Vadeli İşlemler
# THVX': TAHVIL - Tahvil İşlemleri
#
symbol,market_type,isin_code,company_name,sector_code,group_code,market_code
IMKBH'KZAJPV,IMKB HISSE,,KOZALC2811250037.50AKM00000.4NA,,,V
IMKBH'KZAJQV,IMKB HISSE,,KOZALC2811250034.50AKM00000.4NA,,,V
IMKBH'KZAJRV,IMKB HISSE,,KOZALC2811250031.50AKM00000.4NA,,,V
IMKBH'KZAJSV,IMKB HISSE,,KOZALC2811250029.00AKM00000.4NA,,,V
IMKBH'KZAJTV,IMKB HISSE,,KOZALC2811250026.50AKM00000.4NA,,,V
IMKBH'KZAJUV,IMKB HISSE,,KOZALC2811250024.00AKM00000.4NA,,,V
IMKBH'KZAXDV,IMKB HISSE,,KOZALP3009250017.00AKM00000.4NA,,,V
IMKBH'KZAXEV,IMKB HISSE,,KOZALP3009250020.00AKM00000.4NA,,,V
IMKBH'KZAXFV,IMKB HISSE,,KOZALP3009250022.00AKM00000.4NA,,,V
IMKBH'KZAXGV,IMKB HISSE,,KOZALP3009250024.00AKM00000.4NA,,,V
IMKBH'KZAXHV,IMKB HISSE,,KOZALP3110250017.00AKM00000.4NA,,,V
IMKBH'KZAXIV,IMKB HISSE,,KOZALP3110250019.00AKM00000.4NA,,,V
IMKBH'KZAXJV,IMKB HISSE,,KOZALP3110250021.00AKM00000.4NA,,,V
IMKBH'KZAXKV,IMKB HISSE,,KOZALP3110250023.00AKM00000.4NA,,,V
IMKBH'KZAXLV,IMKB HISSE,,KOZALP2811250018.50AKM00000.4NA,,,V
IMKBH'KZAXMV,IMKB HISSE,,KOZALP2811250020.00AKM00000.4NA,,,V
IMKBH'KZAXNV,IMKB HISSE,,KOZALP2811250022.00AKM00000.4NA,,,V
IMKBH'KZAXOV,IMKB HISSE,,KOZALP2811250024.00AKM00000.4NA,,,V
IMKBH'KZBGSV,IMKB HISSE,,KOZALC3009250022.00BNP00000.3NA,,,V
IMKBH'KZBGTV,IMKB HISSE,,KOZALC3009250026.00BNP00000.3NA,,,V
IMKBH'KZBGUV,IMKB HISSE,,KOZALC3009250029.00BNP00000.3NA,,,V
IMKBH'KZBGVV,IMKB HISSE,,KOZALC3009250033.00BNP00000.3NA,,,V
IMKBH'KZBGWV,IMKB HISSE,,KOZALC3009250035.00BNP00000.3NA,,,V
IMKBH'KZBGXV,IMKB HISSE,,KOZALC3110250022.00BNP00000.3NA,,,V
IMKBH'KZBGY,IMKB HISSE,,KIZILBUK GYO,S_00210,000,E
IMKBH'KZBGYTE,IMKB HISSE,,KIZILBUK GYO -TEMERR,,,TE
IMKBH'KZBGZV,IMKB HISSE,,KOZALC3110250029.00BNP00000.3NA,,,V
IMKBH'KZBHAV,IMKB HISSE,,KOZALC3110250033.00BNP00000.3NA,,,V
IMKBH'KZBHBV,IMKB HISSE,,KOZALC3110250035.00BNP00000.3NA,,,V
IMKBH'KZBHCV,IMKB HISSE,,KOZALC3110250026.00BNP00000.3NA,,,V
IMKBH'KZBROV,IMKB HISSE,,KOZALP3009250024.00BNP00000.3NA,,,V
IMKBH'KZBRPV,IMKB HISSE,,KOZALP3009250022.00BNP00000.3NA,,,V
IMKBH'KZBRQV,IMKB HISSE,,KOZALP3009250020.00BNP00000.3NA,,,V
IMKBH'KZBRRV,IMKB HISSE,,KOZALP3110250024.00BNP00000.3NA,,,V
IMKBH'KZBRSV,IMKB HISSE,,KOZALP3110250022.00BNP00000.3NA,,,V
IMKBH'KZBRTV,IMKB HISSE,,KOZALP3110250020.00BNP00000.3NA,,,V
IMKBH'KZGYO,IMKB HISSE,,KUZUGRUP GMYO,S_00210,000,E
IMKBH'KZGYOTE,IMKB HISSE,,KUZUGRUP GMYO -TEMERR,,,TE
IMKBH'KZIHXV,IMKB HISSE,,KOZALC3009250022.00IYM00000.3NA,,,V
IMKBH'KZIHYV,IMKB HISSE,,KOZALC3009250026.00IYM00000.3NA,,,V
IMKBH'KZIHZV,IMKB HISSE,,KOZALC3009250029.00IYM00000.3NA,,,V
IMKBH'KZIIPV,IMKB HISSE,,KOZALC3009250033.00IYM00000.3NA,,,V
IMKBH'KZIIQV,IMKB HISSE,,KOZALC3009250037.00IYM00000.3NA,,,V
IMKBH'KZIIRV,IMKB HISSE,,KOZALC1510250021.00IYM00000.3NA,,,V
IMKBH'KZIISV,IMKB HISSE,,KOZALC1510250026.00IYM00000.3NA,,,V
IMKBH'KZIITV,IMKB HISSE,,KOZALC1510250028.00IYM00000.3NA,,,V
IMKBH'KZIIUV,IMKB HISSE,,KOZALC1510250033.00IYM00000.3NA,,,V
IMKBH'KZIIVV,IMKB HISSE,,KOZALC1510250040.00IYM00000.3NA,,,V
IMKBH'KZIJQV,IMKB HISSE,,KOZALC1509250020.00IYM00000.3NA,,,V
IMKBH'KZIJRV,IMKB HISSE,,KOZALC1509250025.00IYM00000.3NA,,,V
IMKBH'KZIJSV,IMKB HISSE,,KOZALC1509250027.00IYM00000.3NA,,,V
IMKBH'KZIJTV,IMKB HISSE,,KOZALC1509250032.00IYM00000.3NA,,,V
IMKBH'KZIJUV,IMKB HISSE,,KOZALC1509250039.00IYM00000.3NA,,,V
IMKBH'KZIJVV,IMKB HISSE,,KOZALC3110250022.00IYM00000.3NA,,,V
IMKBH'KZIJWV,IMKB HISSE,,KOZALC3110250026.00IYM00000.3NA,,,V
IMKBH'KZIJXV,IMKB HISSE,,KOZALC3110250029.00IYM00000.3NA,,,V
IMKBH'KZIJYV,IMKB HISSE,,KOZALC3110250033.00IYM00000.3NA,,,V
IMKBH'KZIJZV,IMKB HISSE,,KOZALC3110250036.00IYM00000.3NA,,,V
IMKBH'KZIKPV,IMKB HISSE,,KOZALC1711250021.00IYM00000.3NA,,,V
IMKBH'KZIKQV,IMKB HISSE,,KOZALC1711250026.00IYM00000.3NA,,,V
IMKBH'KZIKRV,IMKB HISSE,,KOZALC1711250028.00IYM00000.3NA,,,V
IMKBH'KZIKSV,IMKB HISSE,,KOZALC1711250033.00IYM00000.3NA,,,V
IMKBH'KZIKTV,IMKB HISSE,,KOZALC1711250040.00IYM00000.3NA,,,V
IMKBH'KZIKUV,IMKB HISSE,,KOZALC2811250023.00IYM00000.3NA,,,V
IMKBH'KZIKVV,IMKB HISSE,,KOZALC2811250026.00IYM00000.3NA,,,V
IMKBH'KZIKWV,IMKB HISSE,,KOZALC2811250030.00IYM00000.3NA,,,V
IMKBH'KZIKXV,IMKB HISSE,,KOZALC2811250034.00IYM00000.3NA,,,V
IMKBH'KZIKYV,IMKB HISSE,,KOZALC2811250037.00IYM00000.3NA,,,V
IMKBH'KZIKZV,IMKB HISSE,,KOZALC1512250022.00IYM00000.3NA,,,V
IMKBH'KZILPV,IMKB HISSE,,KOZALC1512250026.00IYM00000.3NA,,,V
IMKBH'KZILQV,IMKB HISSE,,KOZALC1512250029.00IYM00000.3NA,,,V
IMKBH'KZILRV,IMKB HISSE,,KOZALC1512250034.00IYM00000.3NA,,,V
IMKBH'KZILSV,IMKB HISSE,,KOZALC1512250041.00IYM00000.3NA,,,V
IMKBH'KZIZQV,IMKB HISSE,,KOZALP3009250027.00IYM00000.3NA,,,V
IMKBH'KZIZWV,IMKB HISSE,,KOZALP3009250024.00IYM00000.3NA,,,V
IMKBH'KZIZXV,IMKB HISSE,,KOZALP3009250020.00IYM00000.3NA,,,V
IMKBH'KZSHZV,IMKB HISSE,,KOZALC3009250023.60GSI00000.2NA,,,V
IMKBH'KZSIAV,IMKB HISSE,,KOZALC3009250026.00GSI00000.2NA,,,V
IMKBH'KZSIBV,IMKB HISSE,,KOZALC3009250028.40GSI00000.2NA,,,V
IMKBH'KZSICV,IMKB HISSE,,KOZALC3009250030.70GSI00000.2NA,,,V
IMKBH'KZSIDV,IMKB HISSE,,KOZALC3009250033.10GSI00000.2NA,,,V
IMKBH'KZSIEV,IMKB HISSE,,KOZALC3110250023.30GSI00000.2NA,,,V
IMKBH'KZSIFV,IMKB HISSE,,KOZALC3110250025.70GSI00000.2NA,,,V
IMKBH'KZSIGV,IMKB HISSE,,KOZALC3110250028.00GSI00000.2NA,,,V
IMKBH'KZSIHV,IMKB HISSE,,KOZALC3110250030.30GSI00000.2NA,,,V
IMKBH'KZSIIV,IMKB HISSE,,KOZALC3110250032.70GSI00000.2NA,,,V
IMKBH'KZSTVV,IMKB HISSE,,KOZALP3009250018.90GSI00000.2NA,,,V
IMKBH'KZSTWV,IMKB HISSE,,KOZALP3009250020.30GSI00000.2NA,,,V
IMKBH'KZSTXV,IMKB HISSE,,KOZALP3009250022.10GSI00000.2NA,,,V
IMKBH'KZSTYV,IMKB HISSE,,KOZALP3110250018.70GSI00000.2NA,,,V
IMKBH'KZSTZV,IMKB HISSE,,KOZALP3110250020.10GSI00000.2NA,,,V
IMKBH'KZSUAV,IMKB HISSE,,KOZALP3110250021.80GSI00000.2NA,,,V
IMKBH'LIDER,IMKB HISSE,,LDR TURIZM,S_00130,000,E
IMKBH'LIDERTE,IMKB HISSE,,LDR TURIZM -TEMERR,,,TE
IMKBH'LIDFA,IMKB HISSE,TRELDFK00016,LIDER FAKTORING,S_00170,000,E
IMKBH'LIDFATE,IMKB HISSE,,LIDER FAKTORING -TEMERR,,,TE
IMKBH'LILAK,IMKB HISSE,,LILA KAGIT,S_00040,000,E
IMKBH'LILAKTE,IMKB HISSE,,LILA KAGIT -TEMERR,,,TE
IMKBH'LINK,IMKB HISSE,TRALINKW91U8,LINK BILGISAYAR,S_00220,000,E
IMKBH'LINKTE,IMKB HISSE,,LINK BILGISAYAR -TEMERR,,,TE
IMKBH'LKMNH,IMKB HISSE,TRELKMH00013,LOKMAN HEKIM SAGLIK,S_00140,000,E
IMKBH'LKMNHTE,IMKB HISSE,,LOKMAN HEKIM SAGLIK -TEMERR,,,TE
IMKBH'LMKDC,IMKB HISSE,,LIMAK DOGU ANADOLU,S_00060,100,E
IMKBH'LMKDCTE,IMKB HISSE,,LIMAK DOGU ANADOLU -TEMERR,,,TE
IMKBH'LNBAGV,IMKB HISSE,,LNRDOC1909250050.00BNP0000.01NA,,,V
IMKBH'LNBAHV,IMKB HISSE,,LNRDOC1909250055.00BNP0000.01NA,,,V
IMKBH'LNBAIV,IMKB HISSE,,LNRDOC1909250060.00BNP0000.01NA,,,V
IMKBH'LNBAJV,IMKB HISSE,,LNRDOC1710250050.00BNP0000.01NA,,,V
IMKBH'LNBAKV,IMKB HISSE,,LNRDOC1710250055.00BNP0000.01NA,,,V
IMKBH'LNBALV,IMKB HISSE,,LNRDOC1710250060.00BNP0000.01NA,,,V
IMKBH'LNBAMV,IMKB HISSE,,LNRDOC2111250050.00BNP0000.01NA,,,V
IMKBH'LNBANV,IMKB HISSE,,LNRDOC2111250055.00BNP0000.01NA,,,V
IMKBH'LNBAOV,IMKB HISSE,,LNRDOC2111250060.00BNP0000.01NA,,,V
IMKBH'LNBPGV,IMKB HISSE,,LNRDOP1909250045.00BNP0000.01NA,,,V
IMKBH'LNBPHV,IMKB HISSE,,LNRDOP1909250040.00BNP0000.01NA,,,V
IMKBH'LNBPIV,IMKB HISSE,,LNRDOP1909250035.00BNP0000.01NA,,,V
IMKBH'LNBPJV,IMKB HISSE,,LNRDOP1710250040.00BNP0000.01NA,,,V
IMKBH'LNBPKV,IMKB HISSE,,LNRDOP1710250035.00BNP0000.01NA,,,V
IMKBH'LNBPLV,IMKB HISSE,,LNRDOP1710250030.00BNP0000.01NA,,,V
IMKBH'LNBPMV,IMKB HISSE,,LNRDOP2111250040.00BNP0000.01NA,,,V
IMKBH'LNBPNV,IMKB HISSE,,LNRDOP2111250035.00BNP0000.01NA,,,V
IMKBH'LNBPOV,IMKB HISSE,,LNRDOP2111250030.00BNP0000.01NA,,,V
IMKBH'LOGO,IMKB HISSE,TRALOGOW91U2,LOGO YAZILIM,S_00220,000,E
IMKBH'LOGOTE,IMKB HISSE,,LOGO YAZILIM -TEMERR,,,TE
IMKBH'LRSHO,IMKB HISSE,,LORAS HOLDING,S_00180,000,E
IMKBH'LRSHOTE,IMKB HISSE,,LORAS HOLDING -TEMERR,,,TE
IMKBH'LUKSK,IMKB HISSE,TRALUKSK91B7,LUKS KADIFE,S_00020,000,E
IMKBH'LUKSKTE,IMKB HISSE,,LUKS KADIFE -TEMERR,,,TE
IMKBH'LYDHO,IMKB HISSE,,LYDIA HOLDING,S_00180,000,E
IMKBH'LYDHOTE,IMKB HISSE,,LYDIA HOLDING -TEMERR,,,TE
IMKBH'LYDYE,IMKB HISSE,,LYDIA YESIL ENERJI,S_00090,000,E
IMKBH'LYDYETE,IMKB HISSE,,LYDIA YESIL ENERJI -TEMERR,,,TE
IMKBH'MAALT,IMKB HISSE,TRAMAALT91K5,MARMARIS ALTINYUNUS,S_00120,000,E
IMKBH'MAALTTE,IMKB HISSE,,MARMARIS ALTINYUNUS -TEMERR,,,TE
IMKBH'MACKO,IMKB HISSE,,MACKOLIK INTERNET HIZMETLERI,S_00220,000,E
IMKBH'MACKOTE,IMKB HISSE,,MACKOLIK INTERNET HIZMETLERI -TEMERR,,,TE
IMKBH'MAGEN,IMKB HISSE,,MARGUN ENERJI,S_00090,100,E
IMKBH'MAGENTE,IMKB HISSE,,MARGUN ENERJI -TEMERR,,,TE
IMKBH'MAKIM,IMKB HISSE,,MAKIM MAKINE,S_00080,,E
IMKBH'MAKIMTE,IMKB HISSE,,MAKIM MAKINE -TEMERR,,,TE
IMKBH'MAKTK,IMKB HISSE,TRAMAKTK91H2,MAKINA TAKIM,S_00080,000,E
IMKBH'MAKTKTE,IMKB HISSE,,MAKINA TAKIM -TEMERR,,,TE
IMKBH'MANAS,IMKB HISSE,,MANAS ENERJI YONETIMI,S_00090,,E
IMKBH'MANASBE,IMKB HISSE,,MANAS ENERJI YONETIMI BIRINCIL PIYASA,,,BE
IMKBH'MANASR,IMKB HISSE,,MANAS ENERJI YONETIMI - RHKP,,,R
IMKBH'MANASTE,IMKB HISSE,,MANAS ENERJI YONETIMI -TEMERR,,,TE
IMKBH'MANASTR,IMKB HISSE,,MANAS RUCHAN TEMERRUT,,,TR
IMKBH'MARBL,IMKB HISSE,,TUREKS TURUNC MADENCILIK,S_00060,000,E
IMKBH'MARBLTE,IMKB HISSE,,TUREKS TURUNC MADENCILIK -TEMERR,,,TE
IMKBH'MARKA,IMKB HISSE,,MARKA YATIRIM HOLDING,S_00180,000,E
IMKBH'MARKATE,IMKB HISSE,,MARKA YATIRIM HOLDING -TEMERR,,,TE
IMKBH'MARMR,IMKB HISSE,,MARMARA HOLDING,S_00050,000,E
IMKBH'MARMRTE,IMKB HISSE,,MARMARA HOLDING -TEMERR,,,TE
IMKBH'MARTI,IMKB HISSE,TRAMMART91K7,MARTI OTEL,S_00120,000,E
IMKBH'MARTITE,IMKB HISSE,,MARTI OTEL -TEMERR,,,TE
IMKBH'MAVI,IMKB HISSE,,MAVI GIYIM,S_00110,110,E
IMKBH'MAVITE,IMKB HISSE,,MAVI GIYIM -TEMERR,,,TE
IMKBH'MDBBTV,IMKB HISSE,,ADVMDC1909250130.00BNP000.001NA,,,V
IMKBH'MDBBUV,IMKB HISSE,,ADVMDC1909250140.00BNP000.001NA,,,V
IMKBH'MDBBVV,IMKB HISSE,,ADVMDC1909250150.00BNP000.001NA,,,V
IMKBH'MDBBWV,IMKB HISSE,,ADVMDC1909250160.00BNP000.001NA,,,V
IMKBH'MDBBXV,IMKB HISSE,,ADVMDC1909250180.00BNP000.001NA,,,V
IMKBH'MDBBYV,IMKB HISSE,,ADVMDC1710250130.00BNP000.001NA,,,V
IMKBH'MDBBZV,IMKB HISSE,,ADVMDC1710250140.00BNP000.001NA,,,V
IMKBH'MDBCAV,IMKB HISSE,,ADVMDC1710250150.00BNP000.001NA,,,V
IMKBH'MDBCBV,IMKB HISSE,,ADVMDC1710250160.00BNP000.001NA,,,V
IMKBH'MDBCCV,IMKB HISSE,,ADVMDC1710250175.00BNP000.001NA,,,V
IMKBH'MDBCDV,IMKB HISSE,,ADVMDC2111250130.00BNP000.001NA,,,V
IMKBH'MDBCEV,IMKB HISSE,,ADVMDC2111250140.00BNP000.001NA,,,V
IMKBH'MDBCFV,IMKB HISSE,,ADVMDC2111250150.00BNP000.001NA,,,V
IMKBH'MDBCGV,IMKB HISSE,,ADVMDC2111250160.00BNP000.001NA,,,V
IMKBH'MDBCHV,IMKB HISSE,,ADVMDC2111250175.00BNP000.001NA,,,V
IMKBH'MDBQTV,IMKB HISSE,,ADVMDP1909250130.00BNP000.001NA,,,V
IMKBH'MDBQUV,IMKB HISSE,,ADVMDP1909250120.00BNP000.001NA,,,V
IMKBH'MDBQVV,IMKB HISSE,,ADVMDP1909250110.00BNP000.001NA,,,V
IMKBH'MDBQWV,IMKB HISSE,,ADVMDP1909250100.00BNP000.001NA,,,V
IMKBH'MDBQXV,IMKB HISSE,,ADVMDP1909250090.00BNP000.001NA,,,V
IMKBH'MDBQYV,IMKB HISSE,,ADVMDP1710250140.00BNP000.001NA,,,V
IMKBH'MDBQZV,IMKB HISSE,,ADVMDP1710250130.00BNP000.001NA,,,V
IMKBH'MDBRAV,IMKB HISSE,,ADVMDP1710250120.00BNP000.001NA,,,V
IMKBH'MDBRBV,IMKB HISSE,,ADVMDP1710250110.00BNP000.001NA,,,V
IMKBH'MDBRCV,IMKB HISSE,,ADVMDP1710250100.00BNP000.001NA,,,V
IMKBH'MDBRDV,IMKB HISSE,,ADVMDP2111250140.00BNP000.001NA,,,V
IMKBH'MDBREV,IMKB HISSE,,ADVMDP2111250130.00BNP000.001NA,,,V
IMKBH'MDBRFV,IMKB HISSE,,ADVMDP2111250120.00BNP000.001NA,,,V
IMKBH'MDBRGV,IMKB HISSE,,ADVMDP2111250110.00BNP000.001NA,,,V
IMKBH'MDBRHV,IMKB HISSE,,ADVMDP2111250100.00BNP000.001NA,,,V
IMKBH'MDSDHV,IMKB HISSE,,ADVMDC3009250138.00GSI000.001NA,,,V
IMKBH'MDSDIV,IMKB HISSE,,ADVMDC3009250156.00GSI000.001NA,,,V
IMKBH'MDSDJV,IMKB HISSE,,ADVMDC3009250173.00GSI000.001NA,,,V
IMKBH'MDSDKV,IMKB HISSE,,ADVMDC3009250190.00GSI000.001NA,,,V
IMKBH'MDSDLV,IMKB HISSE,,ADVMDC3110250178.00GSI000.001NA,,,V
IMKBH'MDSDMV,IMKB HISSE,,ADVMDC3110250200.00GSI000.001NA,,,V
IMKBH'MDSDNV,IMKB HISSE,,ADVMDC3110250222.00GSI000.001NA,,,V
IMKBH'MDSDOV,IMKB HISSE,,ADVMDC3110250244.00GSI000.001NA,,,V
IMKBH'MDSRPV,IMKB HISSE,,ADVMDP3009250096.90GSI000.001NA,,,V
IMKBH'MDSRQV,IMKB HISSE,,ADVMDP3009250107.00GSI000.001NA,,,V
IMKBH'MDSRRV,IMKB HISSE,,ADVMDP3009250118.00GSI000.001NA,,,V
IMKBH'MDSRSV,IMKB HISSE,,ADVMDP3009250128.00GSI000.001NA,,,V
IMKBH'MDSRTV,IMKB HISSE,,ADVMDP3110250124.00GSI000.001NA,,,V
IMKBH'MDSRUV,IMKB HISSE,,ADVMDP3110250138.00GSI000.001NA,,,V
IMKBH'MDSRVV,IMKB HISSE,,ADVMDP3110250151.00GSI000.001NA,,,V
IMKBH'MDSRWV,IMKB HISSE,,ADVMDP3110250164.00GSI000.001NA,,,V
IMKBH'MEDTR,IMKB HISSE,,MEDITERA TIBBI MALZEME,S_00050,,E
IMKBH'MEDTRTE,IMKB HISSE,,MEDITERA TIBBI MALZEME -TEMERRUT,,,TE
IMKBH'MEGAP,IMKB HISSE,TREMEGA00011,MEGA POLIETILEN,S_00020,000,E
IMKBH'MEGAPTE,IMKB HISSE,,MEGA POLIETILEN -TEMERR,,,TE
IMKBH'MEGMT,IMKB HISSE,,MEGA METAL,S_00070,000,E
IMKBH'MEGMTTE,IMKB HISSE,,MEGA METAL -TEMERR,,,TE
IMKBH'MEKAG,IMKB HISSE,,MEKA GLOBAL MAKINE,S_00060,000,E
IMKBH'MEKAGTE,IMKB HISSE,,MEKA GLOBAL MAKINE -TEMERR,,,TE
IMKBH'MEPET,IMKB HISSE,TREMEPT00012,METRO PETROL VE TESISLERI,S_00050,000,E
IMKBH'MEPETTE,IMKB HISSE,,METRO PETROL VE TESISLERI-TEMERR,,,TE
IMKBH'MERCN,IMKB HISSE,,MERCAN KIMYA,S_00050,,E
IMKBH'MERCNTE,IMKB HISSE,,MERCN -TEMERRUT,,,TE
IMKBH'MERIT,IMKB HISSE,TREMRTT00016,MERIT TURIZM,S_00120,000,E
IMKBH'MERITTE,IMKB HISSE,,MERIT TURIZM -TEMERR,,,TE
IMKBH'MERKO,IMKB HISSE,TRAMERKO91A5,MERKO GIDA,S_00010,000,E
IMKBH'MERKOTE,IMKB HISSE,,MERKO GIDA -TEMERR,,,TE
IMKBH'METRO,IMKB HISSE,TRAVANET91A5,METRO HOLDING,S_00180,000,E
IMKBH'METROTE,IMKB HISSE,,METRO HOLDING -TEMERR,,,TE
IMKBH'METUR,IMKB HISSE,TREMETU00012,BLUME METAL KIMYA,S_00120,000,E
IMKBH'METURTE,IMKB HISSE,,BLUME METAL KIMYA -TEMERR,,,TE
IMKBH'MG1CPV,IMKB HISSE,,MGROSC1709250680.00IYF0000.02NA,,,V
IMKBH'MG1CQV,IMKB HISSE,,MGROSC1709250630.00IYF0000.02NA,,,V
IMKBH'MG1CRV,IMKB HISSE,,MGROSC1709250590.00IYF0000.02NA,,,V
IMKBH'MG1CSV,IMKB HISSE,,MGROSC1709250520.00IYF0000.02NA,,,V
IMKBH'MG1CVV,IMKB HISSE,,MGROSC3009250720.00IYF0000.02NA,,,V
IMKBH'MG1CWV,IMKB HISSE,,MGROSC3009250670.00IYF0000.02NA,,,V
IMKBH'MG1CXV,IMKB HISSE,,MGROSC3009250630.00IYF0000.02NA,,,V
IMKBH'MG1CYV,IMKB HISSE,,MGROSC3009250570.00IYF0000.02NA,,,V
IMKBH'MG1CZV,IMKB HISSE,,MGROSC3009250520.00IYF0000.02NA,,,V
IMKBH'MG1DAV,IMKB HISSE,,MGROSC3110250800.00IYF0000.02NA,,,V
IMKBH'MG1DBV,IMKB HISSE,,MGROSC3110250720.00IYF0000.02NA,,,V
IMKBH'MG1DCV,IMKB HISSE,,MGROSC3110250670.00IYF0000.02NA,,,V
IMKBH'MG1DDV,IMKB HISSE,,MGROSC3110250620.00IYF0000.02NA,,,V
IMKBH'MG1DEV,IMKB HISSE,,MGROSC3110250580.00IYF0000.02NA,,,V
IMKBH'MG1DFV,IMKB HISSE,,MGROSC1510250760.00IYF0000.02NA,,,V
IMKBH'MG1DGV,IMKB HISSE,,MGROSC1510250670.00IYF0000.02NA,,,V
IMKBH'MG1DHV,IMKB HISSE,,MGROSC1510250610.00IYF0000.02NA,,,V
IMKBH'MG1DIV,IMKB HISSE,,MGROSC2811250680.00IYF0000.02NA,,,V
IMKBH'MG1DJV,IMKB HISSE,,MGROSC2811250640.00IYF0000.02NA,,,V
IMKBH'MG1DKV,IMKB HISSE,,MGROSC2811250600.00IYF0000.02NA,,,V
IMKBH'MG1DLV,IMKB HISSE,,MGROSC2811250570.00IYF0000.02NA,,,V
IMKBH'MG1DMV,IMKB HISSE,,MGROSC2811250510.00IYF0000.02NA,,,V
IMKBH'MG1RAV,IMKB HISSE,,MGROSP1709250485.00IYF0000.02NA,,,V
IMKBH'MG1RBV,IMKB HISSE,,MGROSP1709250435.00IYF0000.02NA,,,V
IMKBH'MG1RCV,IMKB HISSE,,MGROSP3009250420.00IYF0000.02NA,,,V
IMKBH'MG1RDV,IMKB HISSE,,MGROSP3009250460.00IYF0000.02NA,,,V
IMKBH'MG1REV,IMKB HISSE,,MGROSP3009250520.00IYF0000.02NA,,,V
IMKBH'MG1RFV,IMKB HISSE,,MGROSP3110250430.00IYF0000.02NA,,,V
IMKBH'MG1RGV,IMKB HISSE,,MGROSP3110250480.00IYF0000.02NA,,,V
IMKBH'MG1RHV,IMKB HISSE,,MGROSP3110250520.00IYF0000.02NA,,,V
IMKBH'MG1RIV,IMKB HISSE,,MGROSP3110250560.00IYF0000.02NA,,,V
IMKBH'MG1RJV,IMKB HISSE,,MGROSP1510250480.00IYF0000.02NA,,,V
IMKBH'MG1RKV,IMKB HISSE,,MGROSP1510250550.00IYF0000.02NA,,,V
IMKBH'MG1RLV,IMKB HISSE,,MGROSP2811250520.00IYF0000.02NA,,,V
IMKBH'MG1RMV,IMKB HISSE,,MGROSP2811250470.00IYF0000.02NA,,,V
IMKBH'MG1RNV,IMKB HISSE,,MGROSP2811250435.00IYF0000.02NA,,,V
IMKBH'MG1ROV,IMKB HISSE,,MGROSP2811250395.00IYF0000.02NA,,,V
IMKBH'MGABYV,IMKB HISSE,,MGROSC3009250760.00AKM0000.02NA,,,V
IMKBH'MGABZV,IMKB HISSE,,MGROSC3009250700.00AKM0000.02NA,,,V
IMKBH'MGACAV,IMKB HISSE,,MGROSC3009250640.00AKM0000.02NA,,,V
IMKBH'MGACBV,IMKB HISSE,,MGROSC3009250590.00AKM0000.02NA,,,V
IMKBH'MGACCV,IMKB HISSE,,MGROSC3009250540.00AKM0000.02NA,,,V
IMKBH'MGACDV,IMKB HISSE,,MGROSC3009250490.00AKM0000.02NA,,,V
IMKBH'MGACEV,IMKB HISSE,,MGROSC3110250800.00AKM0000.02NA,,,V
IMKBH'MGACFV,IMKB HISSE,,MGROSC3110250740.00AKM0000.02NA,,,V
IMKBH'MGACGV,IMKB HISSE,,MGROSC3110250680.00AKM0000.02NA,,,V
IMKBH'MGACHV,IMKB HISSE,,MGROSC3110250620.00AKM0000.02NA,,,V
IMKBH'MGACIV,IMKB HISSE,,MGROSC3110250570.00AKM0000.02NA,,,V
IMKBH'MGACJV,IMKB HISSE,,MGROSC3110250530.00AKM0000.02NA,,,V
IMKBH'MGACKV,IMKB HISSE,,MGROSC2811250655.00AKM0000.02NA,,,V
IMKBH'MGACLV,IMKB HISSE,,MGROSC2811250605.00AKM0000.02NA,,,V
